,install_date,platform,lt,installs,iap_revenue,ads_revenue
6736,2021-06-07,android,1,2619,546.2943119023039,1043.7600901629958
6737,2021-06-07,ios,1,441,236.42622659561582,144.85893659156864
6738,2021-06-07,android,2,2194,371.4641936438547,772.2911013430603
6739,2021-06-07,ios,2,350,116.52666351045706,110.66545581712853
6740,2021-06-07,android,3,1828,649.5684288753197,1004.8312418185415
6741,2021-06-07,ios,3,320,88.99430254979593,73.77884098147479
6742,2021-06-07,android,4,1606,644.0682746389555,1154.281504956245
6743,2021-06-07,ios,4,266,143.67662876689226,65.7462196584529
6744,2021-06-07,android,5,1401,569.4225513033448,1113.7068173938533
6745,2021-06-07,ios,5,242,103.83449717707181,58.998921523219906
6746,2021-06-07,android,6,1449,344.40005814829925,776.4127505721244
6747,2021-06-07,ios,6,244,58.708999000191696,55.566629341614316
6748,2021-06-07,android,7,1378,88.50594986153561,537.7854085058243
6749,2021-06-07,ios,7,217,34.24399941682816,67.32322477010894
6750,2021-06-07,android,8,1234,188.63442958134235,735.4824361718784
6751,2021-06-07,ios,8,217,81.0809986191988,70.26528945258178
6752,2021-06-07,android,9,1173,180.75575343536093,492.04438024375486
6753,2021-06-07,ios,9,197,27.27199953556061,43.79494087136118
6754,2021-06-07,android,10,1083,126.64467022072508,297.6580241017591
6755,2021-06-07,ios,10,182,27.94399952411652,39.66785900131072
6756,2021-06-07,android,11,1022,136.94575508894928,294.6216654792406
6757,2021-06-07,ios,11,172,49.62999915480614,36.0084928054639
6758,2021-06-07,android,12,1007,121.58261111638772,286.72700365808123
6759,2021-06-07,ios,12,175,19.57199966669083,35.74744479304354
6760,2021-06-07,android,13,978,110.83463493392428,293.28546943555193
6761,2021-06-07,ios,13,173,65.72999888062478,37.35875072577619
6762,2021-06-07,android,14,906,144.43945111139513,319.3499741519744
6763,2021-06-07,ios,14,168,17.883833800184608,49.004824779651244
6764,2021-06-07,android,15,871,136.90062853649567,316.3028498666981
6765,2021-06-07,ios,15,160,51.00899913132191,53.990661812451435
6766,2021-06-07,android,16,831,112.59389714598865,318.51067841890836
6767,2021-06-07,ios,16,154,32.16499945223332,46.15964999774587
6768,2021-06-07,android,17,812,212.42925060954713,321.65562784273243
6769,2021-06-07,ios,17,152,92.21099842965603,46.03633485818136
6770,2021-06-07,android,18,780,172.958814164528,344.34121897245495
6771,2021-06-07,ios,18,140,39.14399933338166,48.987712929199915
6772,2021-06-07,android,19,773,188.62527673990786,335.8350078591975
6773,2021-06-07,ios,19,131,79.70899864256383,42.31854277389357
6774,2021-06-07,android,20,760,126.30155893016034,213.16102566404356
6775,2021-06-07,ios,20,137,34.9649994045496,44.51403093136469
6776,2021-06-07,android,21,731,106.15347211614561,241.2357934399297
6777,2021-06-07,ios,21,132,6.985999881029129,44.53881576156709
6778,2021-06-07,android,22,696,65.32845882977938,252.34857619565446
6779,2021-06-07,ios,22,121,5.355181538556278,36.15075783483917
6780,2021-06-07,android,23,678,88.07796623367071,235.6704605810828
6781,2021-06-07,ios,23,120,10.478999821543693,34.89090085410862
6782,2021-06-07,android,24,635,89.91048391074919,233.82772781884705
6783,2021-06-07,ios,24,121,56.64198583539272,33.43460181012051
6784,2021-06-07,android,25,605,89.31893926247758,151.61675828707303
6785,2021-06-07,ios,25,113,10.58023381981969,30.892177792724397
6786,2021-06-07,android,26,626,116.32231919065416,228.77950102773684
6787,2021-06-07,ios,26,104,3.4929999405145646,18.8965688925382
6788,2021-06-07,android,27,619,107.48460927587507,290.3977725783916
6789,2021-06-07,ios,27,116,30.30996930849469,41.00293216985301
6790,2021-06-07,android,28,615,29.840933691811923,195.11495892528296
6791,2021-06-07,ios,28,111,8.0439229142468,40.97984188236296
6792,2021-06-07,android,29,589,36.79128958913088,243.42616389013165
6793,2021-06-07,ios,29,108,5.585999904870987,45.062890016066376
6794,2021-06-07,android,30,556,52.970307251667975,214.16717090124325
6795,2021-06-07,ios,30,99,34.94399940490723,24.57956598934834
6796,2021-06-07,android,31,556,112.18911199343462,204.62147025119702
6797,2021-06-07,ios,31,97,9.778999833464622,30.111772883319645
6798,2021-06-07,android,32,550,52.72480190272391,194.51025256495086
6799,2021-06-07,ios,32,100,9.416110386276424,28.846949813188985
6800,2021-06-07,android,33,546,29.10231353415388,206.00349003100564
6801,2021-06-07,ios,33,100,0.0,23.618977862410247
6802,2021-06-07,android,34,518,79.87708247997243,169.8040533677331
6803,2021-06-07,ios,34,88,45.47899922549725,21.747549909865484
6804,2021-06-07,android,35,508,31.132073173143567,101.55123834303231
6805,2021-06-07,ios,35,96,3.4929999405145646,14.447715979709756
6806,2021-06-07,android,36,503,29.421725432991746,176.53397089567898
6807,2021-06-07,ios,36,93,0.0,21.45346192282159
6808,2021-06-07,android,37,503,146.0991601641201,210.91044476455863
6809,2021-06-07,ios,37,82,5.585999904870987,17.37347887980286
6810,2021-06-07,android,38,485,96.57368592240726,127.75136866165849
6811,2021-06-07,ios,38,81,20.2719996547699,16.193542939901818
6812,2021-06-07,android,39,485,62.846682181336156,122.19690024826195
6813,2021-06-07,ios,39,83,69.95099880874157,13.883648892457131
6814,2021-06-07,android,40,475,63.05633731074167,160.5739294617888
6815,2021-06-07,ios,40,89,27.9579995238781,20.40106788786943
6816,2021-06-07,android,41,477,106.48527171560526,210.6495405013411
6817,2021-06-07,ios,41,88,128.0229978197813,23.081834950717166
6818,2021-06-07,android,42,485,95.79035292886388,198.3353489322908
6819,2021-06-07,ios,42,83,13.98599976181984,22.884961815085262
6820,2021-06-07,android,43,467,111.3472759998448,150.70442966957125
6821,2021-06-07,ios,43,75,15.371999738216402,20.60807386226952
6822,2021-06-07,android,44,473,146.59248489449052,112.54626230472059
6823,2021-06-07,ios,44,79,36.350999380946156,15.382758970430586
6824,2021-06-07,android,45,448,96.38630814377284,116.03973317967029
6825,2021-06-07,ios,45,71,17.464999702572822,13.794321971654426
6826,2021-06-07,android,46,445,84.93648184383606,89.15355513993563
6827,2021-06-07,ios,46,70,95.8509983676672,10.239491853135405
6828,2021-06-07,android,47,437,97.68899417425914,81.1573710530829
6829,2021-06-07,ios,47,67,3.4929999405145646,10.407523902511457
6830,2021-06-07,android,48,446,64.47383110859717,90.29067089443924
6831,2021-06-07,ios,48,69,23.071999607086184,11.082074919220759
6832,2021-06-07,android,49,434,32.66688291289789,66.466615117135
6833,2021-06-07,ios,49,71,0.0,8.975515958678443
6834,2021-06-07,android,50,425,37.17436155094761,77.45327918580188
6835,2021-06-07,ios,50,71,10.485999821424485,13.662849929445656
6836,2021-06-07,android,51,404,35.18986615257335,95.79918607779837
6837,2021-06-07,ios,51,69,23.77199959516525,15.251039946015226
6838,2021-06-07,android,52,392,140.59428675053644,146.3372620879818
6839,2021-06-07,ios,52,71,64.30199890494347,26.369235950813163
6840,2021-06-07,android,53,402,69.85775678877832,141.96213854097005
6841,2021-06-07,ios,53,74,0.0,19.93974192434689
6842,2021-06-07,android,54,378,121.73743636703277,159.66877625753114
6843,2021-06-07,ios,54,72,18.171999690532687,26.309979854500853
6844,2021-06-07,android,55,382,105.25400628106308,131.1757184383241
6845,2021-06-07,ios,55,68,170.72999709248543,21.696867987397127
6846,2021-06-07,android,56,367,40.88095301820516,104.31035214275471
6847,2021-06-07,ios,56,72,81.12999861836434,13.825852013163967
6848,2021-06-07,android,57,374,47.55615798207784,91.50111610734439
6849,2021-06-07,ios,57,67,41.264999297261234,16.605987947725225
6850,2021-06-07,android,58,359,74.13289706269235,52.764386021486644
6851,2021-06-07,ios,58,68,0.0,10.452219901708304
6852,2021-06-07,android,59,366,53.51247286526561,86.70582907469361
6853,2021-06-07,ios,59,67,171.45799708008767,15.521944915351924
6854,2021-06-07,android,60,352,103.87321677041437,87.73074713143069
6855,2021-06-07,ios,60,69,9.078999845385551,9.103080956207123
6856,2021-06-07,android,61,357,53.97300704736639,60.73337000390529
6857,2021-06-07,ios,61,71,9.085999845266343,7.494503946596524
6858,2021-06-07,android,62,357,24.301424175724627,60.89171032139893
6859,2021-06-07,ios,62,66,3.2185262507836816,11.743821907235542
6860,2021-06-07,android,63,362,9.590751402775764,73.07115908621563
6861,2021-06-07,ios,63,62,0.0,11.105748954389128
6862,2021-06-07,android,64,343,5.6562679045062065,87.14811706757064
6863,2021-06-07,ios,64,65,32.544324890387415,17.640194953477476
6864,2021-06-07,android,65,337,57.83877863094556,51.73689998604095
6865,2021-06-07,ios,65,59,0.0,9.572228889999678
6866,2021-06-07,android,66,335,27.366284020439863,62.70057313024881
6867,2021-06-07,ios,66,61,0.0,9.953832895262167
6868,2021-06-07,android,67,333,57.714180625821356,86.36257280339123
6869,2021-06-07,ios,67,65,6.99299988090992,14.930635877593886
6870,2021-06-07,android,68,337,45.837187927036716,85.4283531167348
6871,2021-06-07,ios,68,58,20.957999643087387,13.732374959567096
6872,2021-06-07,android,69,339,15.619887666489543,65.2851541490054
6873,2021-06-07,ios,69,63,0.0,9.346993985585868
6874,2021-06-07,android,70,326,41.95332513560145,76.8421681745167
6875,2021-06-07,ios,70,62,0.0,10.043137936794665
6876,2021-06-07,android,71,322,14.086401710046768,77.7977449212558
6877,2021-06-07,ios,71,62,13.98599976181984,12.536710102984216
6878,2021-06-07,android,72,326,55.46261788782024,80.31422033064882
6879,2021-06-07,ios,72,59,13.971999762058259,9.953256033215439
6880,2021-06-07,android,73,325,52.954466835591916,108.2349683898392
6881,2021-06-07,ios,73,60,51.715999119281776,19.69795189713477
6882,2021-06-07,android,74,299,94.9025066948855,126.48944831023255
6883,2021-06-07,ios,74,62,0.0,24.12744964531157
6884,2021-06-07,android,75,303,81.37350032608498,115.42637614806517
6885,2021-06-07,ios,75,61,241.4299958884716,15.36190586106386
6886,2021-06-07,android,76,303,90.17624766934026,121.63600019914884
6887,2021-06-07,ios,76,55,6.99299988090992,16.375970858643996
6888,2021-06-07,android,77,297,21.73204721878767,70.87104628527595
6889,2021-06-07,ios,77,57,0.0,12.168489937321283
6890,2021-06-07,android,78,284,5.585999904870987,84.05174923345476
6891,2021-06-07,ios,78,57,23.282954403493644,10.289229853078723
6892,2021-06-07,android,79,286,22.34399961948395,68.18542911622717
6893,2021-06-07,ios,79,56,2.507755730177879,7.445016929268604
6894,2021-06-07,android,80,283,34.02411112930906,79.84905596187309
6895,2021-06-07,ios,80,58,6.410886947796702,13.860196811030619
6896,2021-06-07,android,81,266,21.819814099270346,75.75446534699222
6897,2021-06-07,ios,81,58,11.178999809622766,12.270297933602706
6898,2021-06-07,android,82,271,43.14838043245268,83.60864614100137
6899,2021-06-07,ios,82,50,32.87899944007397,14.765373725938844
6900,2021-06-07,android,83,276,146.12335811914446,75.43001829796776
6901,2021-06-07,ios,83,53,0.0,11.1736168936186
6902,2021-06-07,android,84,276,34.27786500139356,51.32560888595617
6903,2021-06-07,ios,84,57,16.78599971413612,8.066309959074715
6904,2021-06-07,android,85,269,8.502618070633412,48.6498669778739
6905,2021-06-07,ios,85,54,20.278999654650686,11.549081940727774
6906,2021-06-07,android,86,260,24.215700308766305,68.22692977130646
6907,2021-06-07,ios,86,54,60.15099897563458,13.198882891971152
6908,2021-06-07,android,87,260,82.03818795798212,77.68195910099894
6909,2021-06-07,ios,87,54,14.67199975013733,9.163906941539608
6910,2021-06-07,android,88,255,39.14399933338166,93.0288799521586
6911,2021-06-07,ios,88,52,10.478999821543695,7.330311902711401
6912,2021-06-07,android,89,249,70.25432152739764,99.18215782356128
6913,2021-06-07,ios,89,54,0.0,13.479662794386968
6914,2021-06-07,android,90,258,81.34261623877215,118.38549399198382
6915,2021-06-07,ios,90,52,11.185999809503556,18.800049821904395
6916,2021-06-08,android,0,8065,914.6797692854516,1593.8411110116285
6917,2021-06-08,ios,0,1293,295.0035599116676,320.09209069036297
6918,2021-06-08,android,1,2554,663.8517188264644,840.2220070768308
6919,2021-06-08,ios,1,576,214.98260096875285,142.85988542521955
6920,2021-06-08,android,2,2047,785.6514119881474,1026.8980730602634
6921,2021-06-08,ios,2,458,159.2941096453976,103.240726537304
6922,2021-06-08,android,3,1756,877.7764395456032,1131.4124259703822
6923,2021-06-08,ios,3,385,179.45338855872802,88.5336795451185
6924,2021-06-08,android,4,1497,624.9239331574698,1022.005804963941
6925,2021-06-08,ios,4,328,90.39650190660745,77.192502541453
6926,2021-06-08,android,5,1468,236.53573961997986,656.7984557620039
6927,2021-06-08,ios,5,319,79.56148554507595,66.26684144436149
6928,2021-06-08,android,6,1352,205.23400380673283,487.1503415042607
6929,2021-06-08,ios,6,305,54.370430574077076,87.60441151051782
6930,2021-06-08,android,7,1267,317.4783776473604,727.3391610436593
6931,2021-06-08,ios,7,270,89.48099847614766,82.66037152001809
6932,2021-06-08,android,8,1172,148.58921934314995,463.3802378658693
6933,2021-06-08,ios,8,255,41.440638394270124,46.49058470032469
6934,2021-06-08,android,9,1078,183.5240379961823,290.79461713155615
6935,2021-06-08,ios,9,251,123.6680682574041,39.73451287180069
6936,2021-06-08,android,10,1012,124.9015420369121,290.31225732258827
6937,2021-06-08,ios,10,228,95.80899836838246,36.675376797807985
6938,2021-06-08,android,11,977,147.53500654237678,242.60970007096148
6939,2021-06-08,ios,11,218,41.76712005450935,40.602943836769555
6940,2021-06-08,android,12,959,79.90197590298861,246.7827980232032
6941,2021-06-08,ios,12,208,64.32999890446663,37.52965081201546
6942,2021-06-08,android,13,913,80.28208208199132,300.49228529395623
6943,2021-06-08,ios,13,199,28.10342715168667,48.32848884550185
6944,2021-06-08,android,14,856,125.4781410479452,324.19098593317176
6945,2021-06-08,ios,14,196,55.97308894678396,47.21052072747261
6946,2021-06-08,android,15,829,84.68609538916952,273.4728749729002
6947,2021-06-08,ios,15,192,84.74555908679628,42.68811790212931
6948,2021-06-08,android,16,770,242.01537744746426,349.7975739264075
6949,2021-06-08,ios,16,177,86.91966856030763,41.55438891018275
6950,2021-06-08,android,17,728,291.39194338174406,325.9262186662927
6951,2021-06-08,ios,17,172,156.53505196715173,51.12823188534094
6952,2021-06-08,android,18,719,119.16084268161738,295.7340252481481
6953,2021-06-08,ios,18,173,74.8776204248417,42.660336819360964
6954,2021-06-08,android,19,734,165.5585554765385,205.55225120109753
6955,2021-06-08,ios,19,166,45.49551992521589,43.43836593571177
6956,2021-06-08,android,20,732,71.89921394832633,262.7521789186176
6957,2021-06-08,ios,20,177,48.604880928528786,52.612913925964676
6958,2021-06-08,android,21,691,294.5736120340299,266.3784536265339
6959,2021-06-08,ios,21,174,76.18099870264531,44.74833300383034
6960,2021-06-08,android,22,676,114.68464030487365,246.32335446544312
6961,2021-06-08,ios,22,173,64.32299890458583,39.410894992201065
6962,2021-06-08,android,23,648,218.3555579915879,239.77730974404403
6963,2021-06-08,ios,23,155,116.17041237077119,41.31437984056538
6964,2021-06-08,android,24,615,263.35552702689915,149.59324749845837
6965,2021-06-08,ios,24,157,92.34945048750545,29.376044953562086
6966,2021-06-08,android,25,593,347.15318995183054,275.1048433466749
6967,2021-06-08,ios,25,148,87.59750471388693,25.214492967017577
6968,2021-06-08,android,26,600,203.17280514645196,270.75622071355974
6969,2021-06-08,ios,26,150,75.78438570939957,35.35482597339433
6970,2021-06-08,android,27,593,115.93446113454205,203.12584276877533
6971,2021-06-08,ios,27,150,6.985999881029129,47.611651819432154
6972,2021-06-08,android,28,584,202.08678407613033,225.62847920369677
6973,2021-06-08,ios,28,150,175.7208024655209,59.380173853853194
6974,2021-06-08,android,29,566,92.63314303534383,191.57717488743083
6975,2021-06-08,ios,29,147,36.315999381542206,33.642031858937116
6976,2021-06-08,android,30,545,172.8828347257919,189.94688588894496
6977,2021-06-08,ios,30,133,119.19831002164076,39.517154772154754
6978,2021-06-08,android,31,515,92.1637230488745,172.8434856415879
6979,2021-06-08,ios,31,126,59.04891280505121,32.87241388573602
6980,2021-06-08,android,32,501,115.42740238426953,158.7047933716094
6981,2021-06-08,ios,32,131,35.134417601664424,27.31889593469168
6982,2021-06-08,android,33,521,56.669598368445335,160.14593257907472
6983,2021-06-08,ios,33,128,13.854756764054894,20.456691983694327
6984,2021-06-08,android,34,516,36.73141399678886,99.6008213520181
6985,2021-06-08,ios,34,130,10.492999821305276,16.26745595720422
6986,2021-06-08,android,35,492,108.3484407249387,167.46046332134574
6987,2021-06-08,ios,35,129,38.436999345421796,27.536313080425316
6988,2021-06-08,android,36,466,138.849195869778,132.7272775780657
6989,2021-06-08,ios,36,127,28.650999512076382,24.453327001072466
6990,2021-06-08,android,37,460,133.61103417984577,98.86379751000413
6991,2021-06-08,ios,37,130,15.371999738216402,17.495162988202537
6992,2021-06-08,android,38,474,101.48272800116062,107.99967140208173
6993,2021-06-08,ios,38,122,55.24399905920029,16.08852599306738
6994,2021-06-08,android,39,454,46.04716624892366,146.82675637723878
6995,2021-06-08,ios,39,120,18.02099227511132,23.721400911570527
6996,2021-06-08,android,40,443,118.20794734363676,190.27094796059828
6997,2021-06-08,ios,40,123,13.992999761700629,30.054860826587174
6998,2021-06-08,android,41,442,227.87219324039935,137.14325596781782
6999,2021-06-08,ios,41,121,145.55799752116204,31.010111773808603
7000,2021-06-08,android,42,428,100.80685139329951,121.48528473025362
7001,2021-06-08,ios,42,122,93.70899840414523,24.69529289278944
7002,2021-06-08,android,43,419,47.31023252458716,91.9517391998088
7003,2021-06-08,ios,43,117,40.55799930930137,18.36299797373067
7004,2021-06-08,android,44,406,274.2225358061056,119.7813105264504
7005,2021-06-08,ios,44,113,41.2229992979765,20.474615994477062
7006,2021-06-08,android,45,411,293.62164478430606,83.8797102180688
7007,2021-06-08,ios,45,112,22.378999618887903,16.067255893398396
7008,2021-06-08,android,46,400,219.2704223219024,81.35670925579507
7009,2021-06-08,ios,46,105,24.549868581677977,16.918736909627114
7010,2021-06-08,android,47,407,198.02641831245353,86.1866313232822
7011,2021-06-08,ios,47,109,28.121438340643646,16.782821874053866
7012,2021-06-08,android,48,405,72.66510415220571,69.84935231661075
7013,2021-06-08,ios,48,105,0.0,10.927145899070297
7014,2021-06-08,android,49,379,255.7567516706731,75.91118926275885
7015,2021-06-08,ios,49,108,18.864999678730964,14.14137693298835
7016,2021-06-08,android,50,379,413.48888519003333,90.85974501529199
7017,2021-06-08,ios,50,109,6.292999892830849,16.95469384054195
7018,2021-06-08,android,51,375,181.50505939956008,140.81390422974073
7019,2021-06-08,ios,51,105,20.95799964308739,23.831639741998515
7020,2021-06-08,android,52,381,157.7344874995252,139.73702026321553
7021,2021-06-08,ios,52,94,71.31599878549576,26.985867844327004
7022,2021-06-08,android,53,343,111.64013482324255,124.09035827788466
7023,2021-06-08,ios,53,100,115.00909248836375,23.63736783978311
7024,2021-06-08,android,54,365,161.79426676714468,135.89943482855597
7025,2021-06-08,ios,54,109,117.50199799895287,27.67821192646079
7026,2021-06-08,android,55,351,37.21121828069364,106.36591837128799
7027,2021-06-08,ios,55,102,9.771999833583832,18.645056001329067
7028,2021-06-08,android,56,350,95.75608719691586,88.14725534056561
7029,2021-06-08,ios,56,105,35.65099939286709,15.141565968940995
7030,2021-06-08,android,57,349,59.38789247380203,51.033400151354726
7031,2021-06-08,ios,57,109,6.99299988090992,9.042049966788909
7032,2021-06-08,android,58,341,157.78516927187718,88.229545325652
7033,2021-06-08,ios,58,100,30.057999488115314,18.409776010390487
7034,2021-06-08,android,59,339,86.49887766390731,79.12775143371982
7035,2021-06-08,ios,59,93,11.878999797701837,16.28520195926467
7036,2021-06-08,android,60,320,95.58488871013154,61.84534324325432
7037,2021-06-08,ios,60,92,30.490400797725613,14.097791990676342
7038,2021-06-08,android,61,335,81.02687665502292,60.31642542874033
7039,2021-06-08,ios,61,102,18.878999678492548,12.892777958491934
7040,2021-06-08,android,62,318,33.57199942827224,76.88446925585959
7041,2021-06-08,ios,62,94,2.7859999525547026,11.5871849194682
7042,2021-06-08,android,63,310,78.89549038979459,76.57379926596877
7043,2021-06-08,ios,63,91,0.0,12.093283002468525
7044,2021-06-08,android,64,305,56.49961377206397,45.85932510152634
7045,2021-06-08,ios,64,94,0.0,8.267466021314249
7046,2021-06-08,android,65,292,197.0392216020279,55.8837791015867
7047,2021-06-08,ios,65,86,3.4929999405145646,9.882757959429
7048,2021-06-08,android,66,293,177.51923750908875,67.08973168467492
7049,2021-06-08,ios,66,90,25.164999571442607,11.615500030213298
7050,2021-06-08,android,67,286,106.5556816723476,71.60782815424682
7051,2021-06-08,ios,67,88,74.85099872529506,13.858390991561464
7052,2021-06-08,android,68,301,74.41661267798352,52.55097999998725
7053,2021-06-08,ios,68,87,29.364999499917033,10.710406970333679
7054,2021-06-08,android,69,281,83.16652380558955,60.86795995142893
7055,2021-06-08,ios,69,87,2.7859999525547026,11.844354937642493
7056,2021-06-08,android,70,275,114.16451102879643,64.36460110914777
7057,2021-06-08,ios,70,84,51.736999118924146,10.699797034998483
7058,2021-06-08,android,71,283,50.637975731772784,67.8609832366783
7059,2021-06-08,ios,71,80,0.0,10.753510957209073
7060,2021-06-08,android,72,274,394.55831558827714,80.63417194089561
7061,2021-06-08,ios,72,85,0.0,26.645354079417302
7062,2021-06-08,android,73,270,211.6726314749123,85.7247261993034
7063,2021-06-08,ios,73,87,62.943998928070066,24.403635878872592
7064,2021-06-08,android,74,256,60.22564399149013,82.70995412372577
7065,2021-06-08,ios,74,82,0.0,14.03619791919482
7066,2021-06-08,android,75,271,146.49393902847495,88.13565845381527
7067,2021-06-08,ios,75,84,6.97761458117193,19.646584826379694
7068,2021-06-08,android,76,280,47.115001324334564,57.51587512686092
7069,2021-06-08,ios,76,76,25.003236162815693,11.074761998810573
7070,2021-06-08,android,77,271,84.93761579260195,76.82386333282557
7071,2021-06-08,ios,77,73,6.785140419013799,10.52007394321845
7072,2021-06-08,android,78,258,57.502372274113895,55.23813501139739
7073,2021-06-08,ios,78,79,10.715244606910348,13.460750994176124
7074,2021-06-08,android,79,256,50.83866257417441,78.9041121509872
7075,2021-06-08,ios,79,75,8.385999857187272,15.565395883936617
7076,2021-06-08,android,80,248,73.76030296808217,62.37919424263964
7077,2021-06-08,ios,80,76,43.350999261736874,13.070404008380137
7078,2021-06-08,android,81,245,72.36036742744088,65.80129006171046
7079,2021-06-08,ios,81,82,6.99299988090992,13.92716196354013
7080,2021-06-08,android,82,259,37.70135035149396,62.657768073899206
7081,2021-06-08,ios,82,82,21.200427028314472,16.664986959709495
7082,2021-06-08,android,83,252,21.18237875015354,31.517019084945787
7083,2021-06-08,ios,83,75,19.283885600904703,8.870325966578093
7084,2021-06-08,android,84,237,36.585513382181226,41.11134905568906
7085,2021-06-08,ios,84,74,19.398963766080144,8.59306896981434
7086,2021-06-08,android,85,231,78.12538873348117,48.910389012351516
7087,2021-06-08,ios,85,68,33.579994146457615,9.234101977694081
7088,2021-06-08,android,86,227,122.78270437854147,68.54936220039963
7089,2021-06-08,ios,86,73,39.390139200348855,11.821039911767002
7090,2021-06-08,android,87,237,263.80226407778036,60.94590718303516
7091,2021-06-08,ios,87,75,28.96213091814786,7.064820968531421
7092,2021-06-08,android,88,226,137.22786298815524,91.28433235215198
7093,2021-06-08,ios,88,73,48.950999166369435,14.37883492509718
7094,2021-06-08,android,89,224,79.79337180507517,103.06674818138708
7095,2021-06-08,ios,89,70,30.771999475955962,18.537063835945446
7096,2021-06-08,android,90,230,45.143471560605285,66.86248610250186
7097,2021-06-08,ios,90,66,19.64838296942949,17.41227778152097
7098,2021-06-09,android,0,9027,1009.9845366625938,1368.4227137047556
7099,2021-06-09,ios,0,1674,501.4189313470786,395.5396449321688
7100,2021-06-09,android,1,2677,977.8367625841413,1196.6221215775658
7101,2021-06-09,ios,1,706,218.8974209184735,173.8953235592644
7102,2021-06-09,android,2,2137,946.9982817896989,1244.530322426508
7103,2021-06-09,ios,2,573,151.4132120816198,142.12216126044223
7104,2021-06-09,android,3,1683,966.3527268584743,1067.1360998536838
7105,2021-06-09,ios,3,457,122.56001242867458,113.3237986113163
7106,2021-06-09,android,4,1607,478.9671852946388,679.3206589859165
7107,2021-06-09,ios,4,458,116.53785684926802,95.32534643277904
7108,2021-06-09,android,5,1486,218.65122825398439,573.2779855642257
7109,2021-06-09,ios,5,405,78.7940756039853,119.8580537137168
7110,2021-06-09,android,6,1345,498.50736325898157,731.0632468202502
7111,2021-06-09,ios,6,377,24.394786601802885,106.49750063066313
7112,2021-06-09,android,7,1229,219.5793110463319,458.69258397424255
7113,2021-06-09,ios,7,351,84.56020874733233,68.50237570024183
7114,2021-06-09,android,8,1127,130.00379296844082,328.70614660094725
7115,2021-06-09,ios,8,321,112.35449687369675,70.7926717874434
7116,2021-06-09,android,9,1070,191.11841617650538,294.5235120019961
7117,2021-06-09,ios,9,315,104.74621587817335,61.73093288790551
7118,2021-06-09,android,10,1019,121.88491382765555,262.15278093164306
7119,2021-06-09,ios,10,297,47.347028812141886,59.40916201334767
7120,2021-06-09,android,11,1001,259.74993530928333,244.98169364694513
7121,2021-06-09,ios,11,280,52.78400528831196,61.09663197331247
7122,2021-06-09,android,12,946,51.25831793396854,285.92827905711283
7123,2021-06-09,ios,12,267,42.27040928013921,62.33297206176212
7124,2021-06-09,android,13,885,182.49105620422992,344.0596772402587
7125,2021-06-09,ios,13,278,94.41599839210511,93.16762714477954
7126,2021-06-09,android,14,843,92.71213966271507,334.1414683908624
7127,2021-06-09,ios,14,263,31.695556360227886,63.54651906876825
7128,2021-06-09,android,15,812,127.33603714472545,341.46418042457117
7129,2021-06-09,ios,15,241,141.2389975947141,69.84984318245552
7130,2021-06-09,android,16,804,183.52187875823535,346.47361703488787
7131,2021-06-09,ios,16,244,99.9879982972145,71.7890671545756
7132,2021-06-09,android,17,754,266.8467116647927,321.4691118981568
7133,2021-06-09,ios,17,230,51.758930118550666,54.179773092328105
7134,2021-06-09,android,18,745,90.07743125471038,196.4399529607549
7135,2021-06-09,ios,18,224,34.829975006849054,62.95615175602143
7136,2021-06-09,android,19,738,37.36133136332071,225.63256941888903
7137,2021-06-09,ios,19,218,40.55799930930137,64.70736007986125
7138,2021-06-09,android,20,699,92.78028913776143,225.12881831167397
7139,2021-06-09,ios,20,218,13.002317534379483,54.95968208141858
7140,2021-06-09,android,21,708,88.61243058097554,243.07432262244401
7141,2021-06-09,ios,21,203,6.985999881029129,45.31046200903074
7142,2021-06-09,android,22,671,168.51272924122145,253.54719846788612
7143,2021-06-09,ios,22,202,67.47989945082415,57.514059020599234
7144,2021-06-09,android,23,653,144.05905188343536,151.74004219727794
7145,2021-06-09,ios,23,203,20.239178755328837,35.0584989191193
7146,2021-06-09,android,24,622,93.70030596796792,234.13251293076792
7147,2021-06-09,ios,24,190,19.235706472316743,38.96673204355466
7148,2021-06-09,android,25,600,156.95733559122755,318.57204371104854
7149,2021-06-09,ios,25,189,32.32297264954305,47.61421905140742
7150,2021-06-09,android,26,583,234.534282613889,196.91382155423798
7151,2021-06-09,ios,26,192,19.557999666929245,59.018894117733
7152,2021-06-09,android,27,574,178.0592418013387,227.50038988060805
7153,2021-06-09,ios,27,183,33.57199942827224,82.54780376251438
7154,2021-06-09,android,28,568,46.38191785202508,178.32028136717054
7155,2021-06-09,ios,28,176,25.864999559521678,55.39169397691148
7156,2021-06-09,android,29,543,209.41539474768973,195.27536666828564
7157,2021-06-09,ios,29,170,20.957999643087387,47.55363384210068
7158,2021-06-09,android,30,530,240.22255191096534,185.5817149633558
7159,2021-06-09,ios,30,167,53.090810995868864,49.97407886979636
7160,2021-06-09,android,31,513,153.23071166334987,206.57152663481793
7161,2021-06-09,ios,31,168,20.817860914484026,29.85501890750311
7162,2021-06-09,android,32,524,95.12532855113626,175.94393753637723
7163,2021-06-09,ios,32,170,82.57199859380722,25.8395689918907
7164,2021-06-09,android,33,509,43.13667399757887,102.95168835146251
7165,2021-06-09,ios,33,169,6.292999892830849,22.31102488711622
